"names_and_lsid","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","WA State Notifiable Pests"
"Pluvialis squatarola|https://biodiversity.org.au/afd/taxa/fd928615-5613-47eb-9cd4-7eb8e30a4993|Grey Plover|Animalia|Charadriidae","Pluvialis squatarola","(Linnaeus, 1758)","species","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Pluvialis","Grey Plover","8","Listed","","Listed","Listed","Vulnerable","Listed","","","Vulnerable","Vulnerable","","","Migratory","",""
"Acanthiza|https://biodiversity.org.au/afd/taxa/ab08156b-3c35-4b55-9157-14fee818c329||Animalia|Acanthizidae","Acanthiza","Vigors & Horsfield, 1827","genus","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","","7","","","","","","","","","","","","","","",""
"FALCONIDAE|https://biodiversity.org.au/afd/taxa/a59ec847-99df-475c-ab97-b84a7d882e7c|Siberian Peregrine Falcon|Animalia|Falconidae","FALCONIDAE","Leach, 1820","family","Animalia","Chordata","Aves","Falconiformes","Falconidae","","Siberian Peregrine Falcon","7","","","","","","","","","","","","","","",""
"Geopelia cuneata|https://biodiversity.org.au/afd/taxa/14833a25-6e9d-4651-bbf3-2163de7e1252|Diamond Dove|Animalia|Columbidae","Geopelia cuneata","(Latham, 1801)","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Geopelia","Diamond Dove","7","","","","","Vulnerable","","","","","","","","","",""
"HIRUNDINIDAE|https://biodiversity.org.au/afd/taxa/3ae5f0ae-be6c-4522-830e-5615f7df3ff9|Asian House Martin|Animalia|Hirundinidae","HIRUNDINIDAE","Rafinesque, 1815","family","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","","Asian House Martin","7","","","","","","","","","","","","","","",""
"Malurus (Malurus) splendens|https://biodiversity.org.au/afd/taxa/e75f846e-944e-431e-8c43-b376ac1e2b87|Splendid Fairy-wren|Animalia|Maluridae","Malurus (Malurus) splendens","(Quoy & Gaimard, 1830)","species","Animalia","Chordata","Aves","Passeriformes","Maluridae","Malurus","Splendid Fairy-wren","7","","","","","","","","","","","","","","",""
"Numida meleagris|https://biodiversity.org.au/afd/taxa/d5bec3d6-3c2c-4335-94aa-2d9679032ed4|Helmeted Guineafowl|Animalia|Numididae","Numida meleagris","(Linnaeus, 1758)","species","Animalia","Chordata","Aves","Galliformes","Numididae","Numida","Helmeted Guineafowl","7","","","","","","","","","","","","","","",""
"Calidris|https://biodiversity.org.au/afd/taxa/985a64fb-546b-4e30-ae0a-0394e2b6ba51||Animalia|Scolopacidae","Calidris","Merrem, 1804","genus","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","","6","","","","","","","","","","","","","","",""
"Corvus orru|https://biodiversity.org.au/afd/taxa/2c5fd509-d4d6-4adb-9566-96280ff9e6af|Torresian Crow|Animalia|Corvidae","Corvus orru","Bonaparte, 1850","species","Animalia","Chordata","Aves","Passeriformes","Corvidae","Corvus","Torresian Crow","6","","","","","","","","","","","","","","",""
"Eolophus roseicapilla roseicapilla|https://biodiversity.org.au/afd/taxa/a586dca0-4717-451a-90da-b65518a52ee3|Western Galah|Animalia|Cacatuidae","Eolophus roseicapilla roseicapilla","(Vieillot, 1817)","subspecies","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Eolophus","Western Galah","6","","","","","","","","","","","","","","",""
"Lichmera (Lichmera) indistincta|https://biodiversity.org.au/afd/taxa/ada6105e-c2de-4b93-9687-8e64d10863a7|Brown Honeyeater|Animalia|Meliphagidae","Lichmera (Lichmera) indistincta","(Vigors & Horsfield, 1827)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Lichmera","Brown Honeyeater","6","","","","","","","","","","","","","","",""
"Melanodryas (Melanodryas) cucullata cucullata|https://biodiversity.org.au/afd/taxa/f411b7e7-5818-45fc-b3d2-8dfa5ed45f1e|South-eastern Hooded Robin|Animalia|Petroicidae","Melanodryas (Melanodryas) cucullata cucullata","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Melanodryas","South-eastern Hooded Robin","6","","","","","Vulnerable","","Endangered","","","","Critically Endangered","","","",""
"Pachycephala (Alisterornis) rufiventris rufiventris|https://biodiversity.org.au/afd/taxa/bedd3c20-7b4a-4a35-9bbd-e7516ceb2ca4|Southern Rufous Whistler|Animalia|Pachycephalidae","Pachycephala (Alisterornis) rufiventris rufiventris","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Passeriformes","Pachycephalidae","Pachycephala","Southern Rufous Whistler","6","","","","","","","","","","","","","","",""
"Phalacrocorax|https://biodiversity.org.au/afd/taxa/bb25e81d-c839-4ab2-ade6-5492ec23a567||Animalia|Phalacrocoracidae","Phalacrocorax","Brisson, 1760","genus","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","","6","","","","","","","","","","","","","","",""
"Ptilotula fusca fusca|https://biodiversity.org.au/afd/taxa/431759b1-6093-4e06-bd8b-1d25dce97b0e|Southern Fuscous Honeyeater|Animalia|Meliphagidae","Ptilotula fusca fusca","(Gould, 1837)","subspecies","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Ptilotula","Southern Fuscous Honeyeater","6","","","","","","","","","","","","","","",""
"Cereopsis novaehollandiae|https://biodiversity.org.au/afd/taxa/761b6ef0-987e-4a10-88bb-fc704a5049cb|Cape Barren Goose|Animalia|Anatidae","Cereopsis novaehollandiae","Latham, 1801","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Cereopsis","Cape Barren Goose","5","","","","","","","","","","","","","","",""
"Chalcophaps indica|https://biodiversity.org.au/afd/taxa/6d51b95d-9022-4e15-8c6b-9ac606eef004|Emerald Dove|Animalia|Columbidae","Chalcophaps indica","(Linnaeus, 1758)","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Chalcophaps","Emerald Dove","5","","","","","","","","","","","","","","",""
"Chalcophaps longirostris|https://biodiversity.org.au/afd/taxa/05e0d618-b6db-4e06-909e-b223fe73eb3b|Brown-capped Emerald-dove|Animalia|Columbidae","Chalcophaps longirostris","Gould, 1848","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Chalcophaps","Brown-capped Emerald-dove","5","","","","","","","","","","","","","","",""
"Eolophus roseicapilla albiceps|https://biodiversity.org.au/afd/taxa/a38ac5ac-3049-4fde-8391-faf8bf7aeb7f|Eastern Galah|Animalia|Cacatuidae","Eolophus roseicapilla albiceps","Schodde, 1989","subspecies","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Eolophus","Eastern Galah","5","","","","","","","","","","","","","","",""
"Gelochelidon macrotarsa|ALA_DR22912_853|Australian Gull-billed Tern|Animalia|Laridae","Gelochelidon macrotarsa","","species","Animalia","Chordata","Aves","Charadriiformes","Laridae","Gelochelidon","Australian Gull-billed Tern","5","","","","","","","","","","","","","","",""
"Lichenostomus melanops melanops|https://biodiversity.org.au/afd/taxa/ca7dd278-1f6b-47bb-a4c9-82cbe87be607|Eastern Yellow-tufted Honeyeater|Animalia|Meliphagidae","Lichenostomus melanops melanops","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Lichenostomus","Eastern Yellow-tufted Honeyeater","5","","","","","","","","","","","","","","",""
"Macropygia|https://biodiversity.org.au/afd/taxa/28f67b89-fc4d-401b-ad08-f388c92577b7||Animalia|Columbidae","Macropygia","Swainson, 1837","genus","Animalia","Chordata","Aves","Columbiformes","Columbidae","Macropygia","","5","","","","","","","","","","","","","","",""
"Pardalotus|https://biodiversity.org.au/afd/taxa/7024a4b5-b686-4781-8eb7-a47b648f8722||Animalia|Pardalotidae","Pardalotus","Vieillot, 1816","genus","Animalia","Chordata","Aves","Passeriformes","Pardalotidae","Pardalotus","","5","","","","","","","","","","","","","","",""
"Polytelis swainsonii|https://biodiversity.org.au/afd/taxa/46fca72f-4a32-44c5-a67c-770bd5333f55|Superb Parrot|Animalia|Psittacidae","Polytelis swainsonii","(Desmarest, 1826)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Polytelis","Superb Parrot","5","","","","","Endangered","","Vulnerable","","","Vulnerable","","Vulnerable","","",""
"Ptilotula ornata|https://biodiversity.org.au/afd/taxa/5a264c77-a7d1-43ca-ae1f-233f59b175aa|Yellow-plumed Honeyeater|Animalia|Meliphagidae","Ptilotula ornata","(Gould, 1838)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Ptilotula","Yellow-plumed Honeyeater","5","","","","","","","","","","","","","","",""
"Acanthiza (Geobasileus) chrysorrhoa leighi|https://biodiversity.org.au/afd/taxa/d9a250eb-18b3-4041-9116-ca6b9fe49697|South-eastern Yellow-rumped Thornbill|Animalia|Acanthizidae","Acanthiza (Geobasileus) chrysorrhoa leighi","Ogilvie-Grant, 1909","subspecies","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","South-eastern Yellow-rumped Thornbill","4","","","","","","","","","","","","","","",""
"Acanthiza (Geobasileus) reguloides reguloides|https://biodiversity.org.au/afd/taxa/d4cec7cb-375c-4e0c-9eb6-5f82f59b1b15|South-eastern Buff-rumped Thornbill|Animalia|Acanthizidae","Acanthiza (Geobasileus) reguloides reguloides","Vigors & Horsfield, 1827","subspecies","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","South-eastern Buff-rumped Thornbill","4","","","","","","","","","","","","","","",""
"Anas (Anas) superciliosa superciliosa|https://biodiversity.org.au/afd/taxa/281539dc-ced5-468d-9fa4-05d28bd271b5||Animalia|Anatidae","Anas (Anas) superciliosa superciliosa","Gmelin, 1789","subspecies","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","","4","","","","","","","","","","","","","","",""
"Arenaria interpres|https://biodiversity.org.au/afd/taxa/2fa47871-3637-4b3a-bfd8-89750d53e8fa|Ruddy Turnstone|Animalia|Scolopacidae","Arenaria interpres","(Linnaeus, 1758)","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Arenaria","Ruddy Turnstone","4","Listed","","Listed","Listed","Endangered","Listed","","","Vulnerable","Vulnerable","","","Migratory","",""
"Calidris subruficollis|https://biodiversity.org.au/afd/taxa/4a9f2a1f-2881-477e-8a9d-65b4aeda45e9|Buff-breasted Sandpiper|Animalia|Scolopacidae","Calidris subruficollis","(Vieillot, 1819)","species","Animalia","Chordata","Aves","Charadriiformes","Scolopacidae","Calidris","Buff-breasted Sandpiper","4","","","","","","","","","","","","","","",""
"Cinclosoma (Cinclosoma) punctatum|https://biodiversity.org.au/afd/taxa/77fe27ff-1361-42a1-a72e-77ee5829cf52|Spotted Quail-thrush|Animalia|Cinclosomatidae","Cinclosoma (Cinclosoma) punctatum","(Shaw, 1794)","species","Animalia","Chordata","Aves","Passeriformes","Cinclosomatidae","Cinclosoma","Spotted Quail-thrush","4","","","","","","","","","","","","","","",""
"Cisticola (Cisticola) exilis exilis|https://biodiversity.org.au/afd/taxa/a0dd68c7-2cd3-4b48-9594-cb6d57880abf|South-eastern Golden-headed Cisticola|Animalia|Cisticolidae","Cisticola (Cisticola) exilis exilis","(Vigors & Horsfield, 1827)","subspecies","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","South-eastern Golden-headed Cisticola","4","","","","","","","","","","","","","","",""
"Climacteris (Climacterobates) erythrops|https://biodiversity.org.au/afd/taxa/1c97d858-3fbf-451d-9a13-08ecd8dce9b2|Red-browed Treecreeper|Animalia|Climacteridae","Climacteris (Climacterobates) erythrops","Gould, 1841","species","Animalia","Chordata","Aves","Passeriformes","Climacteridae","Climacteris","Red-browed Treecreeper","4","","","","","","","","","","","","","","",""
"Cracticus torquatus torquatus|https://biodiversity.org.au/afd/taxa/6ba088c2-2fea-4164-bfd9-6075553d5f45|South-eastern Grey Butcherbird|Animalia|Artamidae","Cracticus torquatus torquatus","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Passeriformes","Artamidae","Cracticus","South-eastern Grey Butcherbird","4","","","","","","","","","","","","","","",""
"MELIPHAGIDAE|https://biodiversity.org.au/afd/taxa/c77ba455-eec5-4a74-a546-38c8835c4b6d||Animalia|Meliphagidae","MELIPHAGIDAE","Vigors, 1825","family","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","","","4","","","","","","","","","","","","","","",""
"Malurus (Leggeornis) amabilis|https://biodiversity.org.au/afd/taxa/e13ac3c3-a85f-4cc9-b740-b725e3242565|Lovely Fairy-wren|Animalia|Maluridae","Malurus (Leggeornis) amabilis","Gould, 1852","species","Animalia","Chordata","Aves","Passeriformes","Maluridae","Malurus","Lovely Fairy-wren","4","","","","","","","","","","","","","","",""
"Microcarbo melanoleucos melanoleucos|https://biodiversity.org.au/afd/taxa/0e44df9f-a1fa-4fa2-a05d-1296a416d768|Australasian Little Pied Cormorant|Animalia|Phalacrocoracidae","Microcarbo melanoleucos melanoleucos","(Vieillot, 1817)","subspecies","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Microcarbo","Australasian Little Pied Cormorant","4","","","","","","","","","","","","","","",""
"PSITTACIFORMES|https://biodiversity.org.au/afd/taxa/dc1a2f10-1110-4365-a7b6-2edf17c70505||Animalia|null","PSITTACIFORMES","","order","Animalia","Chordata","Aves","Psittaciformes","","","","4","","","","","","","","","","","","","","",""
"Pandion haliaetus cristatus|https://biodiversity.org.au/afd/taxa/e61096e6-7685-45bd-b5ae-922cce74c254|Eastern Osprey|Animalia|Accipitridae","Pandion haliaetus cristatus","(Vieillot, 1816)","subspecies","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Pandion","Eastern Osprey","4","","","Listed","","","","","Endangered","","","","","Migratory","",""
"Petrochelidon (Hylochelidon) nigricans nigricans|https://biodiversity.org.au/afd/taxa/e50a8453-6d71-4d0d-8fa1-1f888161e710|Tasmanian Tree Martin|Animalia|Hirundinidae","Petrochelidon (Hylochelidon) nigricans nigricans","(Vieillot, 1817)","subspecies","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Tasmanian Tree Martin","4","","","","","","","","","","","","","","",""
"Stagonopleura (Zonaeginthus) bella|https://biodiversity.org.au/afd/taxa/b0bd393e-3ba7-41ef-8fcc-93bd1e24c150|Beautiful Firetail|Animalia|Estrildidae","Stagonopleura (Zonaeginthus) bella","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Stagonopleura","Beautiful Firetail","4","","Rare","","","","","","","","","","","","",""
"Sterninae|https://biodiversity.org.au/afd/taxa/334d514e-b145-4de0-8125-2d4c77aa1f20||Animalia|Laridae","Sterninae","Vigors, 1825","subfamily","Animalia","Chordata","Aves","Charadriiformes","Laridae","","","4","","","","","","","","","","","","","","",""
"Trichoglossus haematodus moluccanus|https://biodiversity.org.au/afd/taxa/12cf2042-3353-4332-b84f-471a451c3207||Animalia|Psittacidae","Trichoglossus haematodus moluccanus","(Gmelin, 1788)","subspecies","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Trichoglossus","","4","","","","","","","","","","","","","","",""
"Zoothera (Zoothera) lunulata|https://biodiversity.org.au/afd/taxa/4cb0a608-4a94-4536-b67e-0633a75cb08d|Bassian Thrush|Animalia|Turdidae","Zoothera (Zoothera) lunulata","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Turdidae","Zoothera","Bassian Thrush","4","","Rare","","","","","","","","","","","","",""
"Zoothera|https://biodiversity.org.au/afd/taxa/606fefc1-435f-442d-9881-589de9446f1f||Animalia|Turdidae","Zoothera","Vigors, 1832","genus","Animalia","Chordata","Aves","Passeriformes","Turdidae","Zoothera","","4","","","","","","","","","","","","","","",""
"Anas superciliosa X platyrhynchos|ALA_DR24112_69|Geese|Animalia|Anatidae","Anas superciliosa X platyrhynchos","","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Anas","Geese","3","","","","","","","","","","","","","","",""
"Artamus (Angroyan) cinereus|https://biodiversity.org.au/afd/taxa/6c3c2da2-508b-43c4-b0df-c69a99c0aae0|Black-faced Woodswallow|Animalia|Artamidae","Artamus (Angroyan) cinereus","Vieillot, 1817","species","Animalia","Chordata","Aves","Passeriformes","Artamidae","Artamus","Black-faced Woodswallow","3","","","","","","","","","","","","","","",""
"Barnardius zonarius|https://biodiversity.org.au/afd/taxa/5fed5ecf-2199-4f64-a9f7-90b39f88a90a|Australian Ringneck|Animalia|Psittacidae","Barnardius zonarius","(Shaw, 1805)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Barnardius","Australian Ringneck","3","","","","","","","","","","","","","","",""
"Burhinus (Burhinus) grallarius|https://biodiversity.org.au/afd/taxa/cd4e3b1b-4387-4338-8fc8-0da4f30a9e0b|Bush Stone-curlew|Animalia|Burhinidae","Burhinus (Burhinus) grallarius","(Latham, 1801)","species","Animalia","Chordata","Aves","Charadriiformes","Burhinidae","Burhinus","Bush Stone-curlew","3","","Rare","","","Critically Endangered","","","","","","","Endangered","","",""
"CUCULIDAE|https://biodiversity.org.au/afd/taxa/ccbab1fe-d35d-4800-a8d5-2fced47c8a1c|Asian Koel|Animalia|Cuculidae","CUCULIDAE","","family","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","","Asian Koel","3","","","","","","","","","","","","","","",""
"Cacatua (Licmetis) sanguinea sanguinea|https://biodiversity.org.au/afd/taxa/e6005aa6-c459-4911-82cd-c7bcb8ed1303|Northern Little Corella|Animalia|Cacatuidae","Cacatua (Licmetis) sanguinea sanguinea","Gould, 1843","subspecies","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Cacatua","Northern Little Corella","3","","","","","","","","","","","","","","",""
"Calyptorhynchus|https://biodiversity.org.au/afd/taxa/95073079-bdff-4061-be4f-72987ea16daf||Animalia|Cacatuidae","Calyptorhynchus","Desmarest, 1826","genus","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Calyptorhynchus","","3","","","","","","","","","","","","","","",""
"Ceyx azureus azureus|https://biodiversity.org.au/afd/taxa/02bad917-60a0-4ceb-bc72-e02aac616765|Southern Azure Kingfisher|Animalia|Alcedinidae","Ceyx azureus azureus","(Latham, 1801)","subspecies","Animalia","Chordata","Aves","Coraciiformes","Alcedinidae","Ceyx","Southern Azure Kingfisher","3","","","","","","","","","","","","","","",""
"Emblema|https://biodiversity.org.au/afd/taxa/8df59729-e943-4e7a-be85-76dec5362556||Animalia|Estrildidae","Emblema","Gould, 1842","genus","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Emblema","","3","","","","","","","","","","","","","","",""
"Euplectes albonotatus|ALA_DR22913_538|White-winged Widowbird|Animalia|Ploceidae","Euplectes albonotatus","","species","Animalia","Chordata","Aves","Passeriformes","Ploceidae","Euplectes","White-winged Widowbird","3","","","","","","","","","","","","","","",""
