"names_and_lsid","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Republic of Korea-Australia Migratory Bird Agreement (ROKAMBA)","South Australia : Conservation Status","Bonn Convention Migratory Taxa","China-Australia Migratory Bird Agreement (CAMBA)","Victoria : Conservation Status","Japan-Australia Migratory Bird Agreement (JAMBA)","Australian Capital Territory : Conservation Status","Tasmania : Conservation Status","Queensland : Conservation Status","EPBC Act Threatened Species","Northern Territory : Conservation Status","New South Wales : Conservation Status","Western Australia : Conservation status","Western Australia : Conservation status: Priority 4","WA State Notifiable Pests"
"Ardea alba|https://biodiversity.org.au/afd/taxa/143cc9f0-bc3c-45b7-8e1c-21fbe9319bba|Great Egret|Animalia|Ardeidae","Ardea alba","Linnaeus, 1758","species","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Ardea","Great Egret","313729","","","","","","","","","","","","","","",""
"Phalacrocorax (Phalacrocorax) carbo|https://biodiversity.org.au/afd/taxa/29472c00-22e3-42c3-b562-107bd28d1bdc|Great Cormorant|Animalia|Phalacrocoracidae","Phalacrocorax (Phalacrocorax) carbo","(Linnaeus, 1758)","species","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Great Cormorant","302507","","","","","","","","","","","","","","",""
"Anhinga novaehollandiae|https://biodiversity.org.au/afd/taxa/c1d3308d-b6d6-496c-81b0-97c689259d3a|Australasian Darter|Animalia|Anhingidae","Anhinga novaehollandiae","(Gould, 1847)","species","Animalia","Chordata","Aves","Pelecaniformes","Anhingidae","Anhinga","Australasian Darter","300848","","","","","","","","","","","","","","",""
"Thalasseus bergii|https://biodiversity.org.au/afd/taxa/1441c509-faf3-405e-a534-c51cccc4d720|Crested Tern|Animalia|Laridae","Thalasseus bergii","(Lichtenstein, 1823)","species","Animalia","Chordata","Aves","Charadriiformes","Laridae","Thalasseus","Crested Tern","298415","","","","","","Listed","","","","","","","Migratory","",""
"Phaps (Phaps) chalcoptera|https://biodiversity.org.au/afd/taxa/7da6fd6f-c180-4e68-b9e7-70d02e6f8448|Common Bronzewing|Animalia|Columbidae","Phaps (Phaps) chalcoptera","(Latham, 1790)","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Phaps","Common Bronzewing","295473","","","","","","","","","","","","","","",""
"Trichoglossus haematodus|https://biodiversity.org.au/afd/taxa/c517dae5-6bf7-48e8-8501-53e8b87e89a4|Rainbow Lorikeet|Animalia|Psittacidae","Trichoglossus haematodus","(Linnaeus, 1771)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Trichoglossus","Rainbow Lorikeet","295032","","","","","","","","","","","","","","",""
"Geopelia placida|https://biodiversity.org.au/afd/taxa/3d5c4e0d-5138-46e0-8e14-5acd8fd2c523|Peaceful Dove|Animalia|Columbidae","Geopelia placida","Gould, 1844","species","Animalia","Chordata","Aves","Columbiformes","Columbidae","Geopelia","Peaceful Dove","294080","","","","","","","","","","","","","","",""
"Aythya (Nyroca) australis|https://biodiversity.org.au/afd/taxa/b0017049-e751-4a36-af4c-652fb6334891|Hardhead|Animalia|Anatidae","Aythya (Nyroca) australis","(Eyton, 1838)","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Aythya","Hardhead","290730","","","","","","","","","","","","","","",""
"Petrochelidon (Hylochelidon) nigricans|https://biodiversity.org.au/afd/taxa/7d38efed-12ce-4aa3-b51a-67f89b109ded|Tree Martin|Animalia|Hirundinidae","Petrochelidon (Hylochelidon) nigricans","(Vieillot, 1817)","species","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Tree Martin","289743","","","","","","","","","","","","","","",""
"Gavicalis virescens|https://biodiversity.org.au/afd/taxa/6ccdb357-d666-4097-b0f6-88bb1a392112|Singing Honeyeater|Animalia|Meliphagidae","Gavicalis virescens","(Vieillot, 1817)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Gavicalis","Singing Honeyeater","284338","","","","","","","","","","","","","","",""
"Entomyzon cyanotis|https://biodiversity.org.au/afd/taxa/1b5ef514-8951-4be7-ae79-9a05c11f8573|Blue-faced Honeyeater|Animalia|Meliphagidae","Entomyzon cyanotis","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Entomyzon","Blue-faced Honeyeater","281086","","","","","","","","","","","","","","",""
"Aquila (Uroaetus) audax|https://biodiversity.org.au/afd/taxa/23e2ccef-06b0-4749-abc6-d8a710b94f69|Wedge-tailed Eagle|Animalia|Accipitridae","Aquila (Uroaetus) audax","(Latham, 1801)","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Aquila","Wedge-tailed Eagle","264702","","","","","","","","Endangered","","","","","","",""
"Oriolus (Mimeta) sagittatus|https://biodiversity.org.au/afd/taxa/feb4b239-685b-4238-8fef-5b755d9538c9|Olive-backed Oriole|Animalia|Oriolidae","Oriolus (Mimeta) sagittatus","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Oriolidae","Oriolus","Olive-backed Oriole","264654","","","","","","","","","","","","","","",""
"Zanda funerea|https://biodiversity.org.au/afd/taxa/145b081d-eca7-4d9b-9171-b97e2d061536|Yellow-tailed Black-cockatoo|Animalia|Cacatuidae","Zanda funerea","(Shaw, 1794)","species","Animalia","Chordata","Aves","Psittaciformes","Cacatuidae","Zanda","Yellow-tailed Black-cockatoo","256594","","","","","","","","","","","","","","",""
"Platalea (Platalea) regia|https://biodiversity.org.au/afd/taxa/24c21411-d78c-415d-a848-f0abb83b615a|Royal Spoonbill|Animalia|Threskiornithidae","Platalea (Platalea) regia","Gould, 1838","species","Animalia","Chordata","Aves","Ciconiiformes","Threskiornithidae","Platalea","Royal Spoonbill","246146","","","","","","","","","","","","","","",""
"Corcorax melanorhamphos|https://biodiversity.org.au/afd/taxa/7bd5c7ad-9cfa-46d1-9a72-090f2961fe70|White-winged Chough|Animalia|Corcoracidae","Corcorax melanorhamphos","(Vieillot, 1817)","species","Animalia","Chordata","Aves","Passeriformes","Corcoracidae","Corcorax","White-winged Chough","244442","","Rare","","","","","","","","","","","","",""
"Cacomantis (Vidgenia) flabelliformis|https://biodiversity.org.au/afd/taxa/408ee81c-6558-4ddf-b732-f9ad7d09f1ae|Fan-tailed Cuckoo|Animalia|Cuculidae","Cacomantis (Vidgenia) flabelliformis","(Latham, 1801)","species","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Cacomantis","Fan-tailed Cuckoo","243881","","","","","","","","","","","","","","",""
"Milvus migrans|https://biodiversity.org.au/afd/taxa/46b7236e-c41f-4148-847b-31e64fc5c789|Black Kite|Animalia|Accipitridae","Milvus migrans","(Boddaert, 1783)","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Milvus","Black Kite","238627","","","","","","","","Endangered","","","","","","",""
"Falco (Ieracidea) berigora|https://biodiversity.org.au/afd/taxa/0628244e-287b-4001-946e-5a41ef056f41|Brown Falcon|Animalia|Falconidae","Falco (Ieracidea) berigora","Vigors & Horsfield, 1827","species","Animalia","Chordata","Aves","Falconiformes","Falconidae","Falco","Brown Falcon","228923","","","","","","","","","","","","","","",""
"Acanthiza (Subacanthiza) lineata|https://biodiversity.org.au/afd/taxa/7814eae1-111d-4016-aebb-bcd783fa3753|Striated Thornbill|Animalia|Acanthizidae","Acanthiza (Subacanthiza) lineata","Gould, 1838","species","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","Striated Thornbill","226419","","","","","","","","","","","","","","",""
"Elseyornis melanops|https://biodiversity.org.au/afd/taxa/29cbe213-85a4-46b7-b373-4c503231f299|Black-fronted Dotterel|Animalia|Charadriidae","Elseyornis melanops","(Vieillot, 1818)","species","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","Elseyornis","Black-fronted Dotterel","225915","","","","","","","","","","","","","","",""
"Acanthagenys rufogularis|https://biodiversity.org.au/afd/taxa/8698c1d0-2079-477f-832a-0771c8df7cad|Spiny-cheeked Honeyeater|Animalia|Meliphagidae","Acanthagenys rufogularis","Gould, 1838","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Acanthagenys","Spiny-cheeked Honeyeater","222508","","","","","","","","","","","","","","",""
"Phalacrocorax (Phalacrocorax) varius|https://biodiversity.org.au/afd/taxa/55994a9e-8ba7-4ff9-89a2-e22586ab25d1|Pied Cormorant|Animalia|Phalacrocoracidae","Phalacrocorax (Phalacrocorax) varius","(Gmelin, 1789)","species","Animalia","Chordata","Aves","Pelecaniformes","Phalacrocoracidae","Phalacrocorax","Pied Cormorant","221678","","","","","","","","","","","","","","",""
"Alectura lathami|https://biodiversity.org.au/afd/taxa/3c6fe522-90df-4447-ab21-1dd086461abc|Australian Brush-turkey|Animalia|Megapodiidae","Alectura lathami","J.E. Gray, 1831","species","Animalia","Chordata","Aves","Galliformes","Megapodiidae","Alectura","Australian Brush-turkey","218811","","","","","","","","","","","","","","",""
"Acrocephalus (Acrocephalus) australis|https://biodiversity.org.au/afd/taxa/51829a26-3d88-4238-be5b-354de5174292|Australian Reed Warbler|Animalia|Acrocephalidae","Acrocephalus (Acrocephalus) australis","(Gould, 1838)","species","Animalia","Chordata","Aves","Passeriformes","Acrocephalidae","Acrocephalus","Australian Reed Warbler","216133","","","","","","","","","","","","","","",""
"Himantopus himantopus leucocephalus|https://biodiversity.org.au/afd/taxa/f4231e76-e3a9-4787-b392-1e3b6a449ce5|Pied Stilt|Animalia|Recurvirostridae","Himantopus himantopus leucocephalus","Gould, 1837","subspecies","Animalia","Chordata","Aves","Charadriiformes","Recurvirostridae","Himantopus","Pied Stilt","215572","","","","","","","","","","","","","","",""
"Poliocephalus poliocephalus|https://biodiversity.org.au/afd/taxa/947595db-244f-4160-b30d-0473b37d857b|Hoary-headed Grebe|Animalia|Podicipedidae","Poliocephalus poliocephalus","(Jardine & Selby, 1827)","species","Animalia","Chordata","Aves","Podicipediformes","Podicipedidae","Poliocephalus","Hoary-headed Grebe","214648","","","","","","","","","","","","","","",""
"Glossopsitta concinna|https://biodiversity.org.au/afd/taxa/f0088853-6045-404b-b866-9f4d6bf15015|Musk Lorikeet|Animalia|Psittacidae","Glossopsitta concinna","(Shaw, 1791)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Glossopsitta","Musk Lorikeet","214450","","","","","","","","","","","","","","",""
"Haliaeetus (Pontoaetus) leucogaster|https://biodiversity.org.au/afd/taxa/dc420306-4746-4663-9c2d-cf367587f728|White-bellied Sea-eagle|Animalia|Accipitridae","Haliaeetus (Pontoaetus) leucogaster","(Gmelin, 1788)","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Haliaeetus","White-bellied Sea-eagle","213333","","Endangered","","","Endangered","","","Endangered","","","","Vulnerable","","",""
"Elanus axillaris|https://biodiversity.org.au/afd/taxa/e382a431-801d-4a24-9a5a-03a262be9279|Black-shouldered Kite|Animalia|Accipitridae","Elanus axillaris","(Latham, 1801)","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Elanus","Black-shouldered Kite","211288","","","","","","","","Endangered","","","","","","",""
"Nesoptilotis leucotis|https://biodiversity.org.au/afd/taxa/adf11871-c02e-4864-83ae-393d528614b7|White-eared Honeyeater|Animalia|Meliphagidae","Nesoptilotis leucotis","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Nesoptilotis","White-eared Honeyeater","210641","","","","","","","","","","","","","","",""
"Dicrurus bracteatus|https://biodiversity.org.au/afd/taxa/32adbc19-eeb2-41a4-b477-01eaceb3b66e|Spangled Drongo|Animalia|Dicruridae","Dicrurus bracteatus","Gould, 1843","species","Animalia","Chordata","Aves","Passeriformes","Dicruridae","Dicrurus","Spangled Drongo","209379","","","","","","","","","","","","","","",""
"Cisticola (Cisticola) exilis|https://biodiversity.org.au/afd/taxa/53475503-df32-4121-9bb5-b5a013ee8985|Golden-headed Cisticola|Animalia|Cisticolidae","Cisticola (Cisticola) exilis","(Vigors & Horsfield, 1827)","species","Animalia","Chordata","Aves","Passeriformes","Cisticolidae","Cisticola","Golden-headed Cisticola","208094","","","","","","","","","","","","","","",""
"Haematopus longirostris|https://biodiversity.org.au/afd/taxa/ec2c76c7-0cd9-4f26-935e-4d90762590fa|Australian Pied Oystercatcher|Animalia|Haematopodidae","Haematopus longirostris","Vieillot, 1817","species","Animalia","Chordata","Aves","Charadriiformes","Haematopodidae","Haematopus","Australian Pied Oystercatcher","205508","","Rare","","","","","","","","","","Endangered","","",""
"Ptilonorhynchus violaceus|https://biodiversity.org.au/afd/taxa/d6192a35-3f44-458b-9505-a571955fc476|Satin Bowerbird|Animalia|Ptilonorhynchidae","Ptilonorhynchus violaceus","(Vieillot, 1816)","species","Animalia","Chordata","Aves","Passeriformes","Ptilonorhynchidae","Ptilonorhynchus","Satin Bowerbird","205449","","","","","","","","","","","","","","",""
"Petrochelidon (Petrochelidon) ariel|https://biodiversity.org.au/afd/taxa/f29f01e6-0bfe-4621-b068-42dac6c758dc|Fairy Martin|Animalia|Hirundinidae","Petrochelidon (Petrochelidon) ariel","(Gould, 1842)","species","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","Petrochelidon","Fairy Martin","199476","","","","","","","","","","","","","","",""
"Acanthiza (Subacanthiza) nana|https://biodiversity.org.au/afd/taxa/f27f902e-e7a7-4a3b-be0c-13310b16d008|Yellow Thornbill|Animalia|Acanthizidae","Acanthiza (Subacanthiza) nana","Vigors & Horsfield, 1827","species","Animalia","Chordata","Aves","Passeriformes","Acanthizidae","Acanthiza","Yellow Thornbill","198704","","","","","","","","","","","","","","",""
"Philemon (Microphilemon) citreogularis|https://biodiversity.org.au/afd/taxa/0d54571e-f67a-4814-bf1b-7e9aa02df03e|Little Friarbird|Animalia|Meliphagidae","Philemon (Microphilemon) citreogularis","(Gould, 1837)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Philemon","Little Friarbird","198015","","","","","","","","","","","","","","",""
"Barnardius zonarius|https://biodiversity.org.au/afd/taxa/5fed5ecf-2199-4f64-a9f7-90b39f88a90a|Australian Ringneck|Animalia|Psittacidae","Barnardius zonarius","(Shaw, 1805)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Barnardius","Australian Ringneck","197917","","","","","","","","","","","","","","",""
"Carduelis carduelis|https://biodiversity.org.au/afd/taxa/07f2e8c3-1e0c-4a02-8177-bf9b54435b93|European Goldfinch|Animalia|Fringillidae","Carduelis carduelis","(Linnaeus, 1758)","species","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Carduelis","European Goldfinch","197719","","","","","","","","","","","","","","",""
"Melithreptus (Melithreptus) lunatus|https://biodiversity.org.au/afd/taxa/95efb4b0-67a8-4093-8bda-d55b2fa836be|White-naped Honeyeater|Animalia|Meliphagidae","Melithreptus (Melithreptus) lunatus","(Vieillot, 1802)","species","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Melithreptus","White-naped Honeyeater","196833","","","","","","","","","","","","","","",""
"Tadorna (Casarca) tadornoides|https://biodiversity.org.au/afd/taxa/046dd167-e59a-4b0f-b573-fc72de406e85|Australian Shelduck|Animalia|Anatidae","Tadorna (Casarca) tadornoides","(Jardine & Selby, 1828)","species","Animalia","Chordata","Aves","Anseriformes","Anatidae","Tadorna","Australian Shelduck","196683","","","","","","","","","","","","","","",""
"Artamus (Artamus) leucorynchus|https://biodiversity.org.au/afd/taxa/a50e7c20-9790-4538-ba21-cc0e1b52a724|White-breasted Woodswallow|Animalia|Artamidae","Artamus (Artamus) leucorynchus","(Linnaeus, 1771)","species","Animalia","Chordata","Aves","Passeriformes","Artamidae","Artamus","White-breasted Woodswallow","191581","","","","","","","","","","","","","","",""
"Ardea pacifica|https://biodiversity.org.au/afd/taxa/cf8e02dd-2a6e-41dc-b14b-0e446444250a|White-necked Heron|Animalia|Ardeidae","Ardea pacifica","Latham, 1801","species","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Ardea","White-necked Heron","188487","","","","","","","","","","","","","","",""
"Trichoglossus chlorolepidotus|https://biodiversity.org.au/afd/taxa/ecaca7ec-da2e-4c6b-b190-14e7a1738884|Scaly-breasted Lorikeet|Animalia|Psittacidae","Trichoglossus chlorolepidotus","(Kuhl, 1820)","species","Animalia","Chordata","Aves","Psittaciformes","Psittacidae","Trichoglossus","Scaly-breasted Lorikeet","186761","","","","","","","","","","","","","","",""
"Stizoptera bichenovii|https://biodiversity.org.au/afd/taxa/49c8e347-c875-4a41-aa97-164e36dedb88|Double-barred Finch|Animalia|Estrildidae","Stizoptera bichenovii","(Vigors & Horsfield, 1827)","species","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Stizoptera","Double-barred Finch","184712","","","","","","","","","","","","","","",""
"Podargus strigoides|https://biodiversity.org.au/afd/taxa/8bec5cc6-ac31-4d23-9df3-856034968af9|Tawny Frogmouth|Animalia|Podargidae","Podargus strigoides","(Latham, 1801)","species","Animalia","Chordata","Aves","Caprimulgiformes","Podargidae","Podargus","Tawny Frogmouth","184400","","","","","","","","","","","","","","",""
"Artamus (Angroyan) cyanopterus|https://biodiversity.org.au/afd/taxa/320aeab1-aead-4b82-a580-8cd3ae99fdef|Dusky Woodswallow|Animalia|Artamidae","Artamus (Angroyan) cyanopterus","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Artamidae","Artamus","Dusky Woodswallow","182492","","","","","","","","","","","","","","",""
"Strepera (Neostrepera) versicolor|https://biodiversity.org.au/afd/taxa/8ce669b4-fb53-4be0-9203-b02444eca02a|Grey Currawong|Animalia|Artamidae","Strepera (Neostrepera) versicolor","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Artamidae","Strepera","Grey Currawong","181879","","","","","","","","","","","","","","",""
"Chalcites|https://biodiversity.org.au/afd/taxa/83300e9f-9c3f-4972-bf69-07dc510123d4||Animalia|Cuculidae","Chalcites","Boie, 1826","genus","Animalia","Chordata","Aves","Cuculiformes","Cuculidae","Chalcites","","176864","","","","","","","","","","","","","","",""
"Egretta garzetta|https://biodiversity.org.au/afd/taxa/37b96920-e8bf-499c-9967-b6911fedff51|Little Egret|Animalia|Ardeidae","Egretta garzetta","(Linnaeus, 1766)","species","Animalia","Chordata","Aves","Ciconiiformes","Ardeidae","Egretta","Little Egret","169731","","","","","","","","","","","","","","",""
"Accipiter (Leucospiza) fasciatus|https://biodiversity.org.au/afd/taxa/d470af0d-c131-48f7-961d-a55686e6a185|Brown Goshawk|Animalia|Accipitridae","Accipiter (Leucospiza) fasciatus","(Vigors & Horsfield, 1827)","species","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Brown Goshawk","169463","","","","","","","","Endangered","","","","","","",""
"Taeniopygia guttata|https://biodiversity.org.au/afd/taxa/246ede86-5d70-4efb-9498-4ebe75ccf492|Zebra Finch|Animalia|Estrildidae","Taeniopygia guttata","(Vieillot, 1817)","species","Animalia","Chordata","Aves","Passeriformes","Estrildidae","Taeniopygia","Zebra Finch","168601","","","","","","","","","","","","","","",""
"Microeca (Microeca) fascinans|https://biodiversity.org.au/afd/taxa/316c5ff9-137b-4356-a46d-5d136aecb1d1|Jacky Winter|Animalia|Petroicidae","Microeca (Microeca) fascinans","(Latham, 1801)","species","Animalia","Chordata","Aves","Passeriformes","Petroicidae","Microeca","Jacky Winter","167839","","","","","","","","","","","","","","",""
